Star ID, Accel ID, X Position, Y Position, Z Position, X Velocity, Y Velocity, Z Velocity, X Accel, Y Accel, Z Accel
24,70,0.71770228,-2.454073787,45.86295617,0.083556156,-0.039774821,6.399132144,-9.37E-16,1.23E-15,-1.24E-15
24,71,0.726057896,-2.458051269,46.50286938,0.083556156,-0.039774821,6.399132144,-9.27E-16,1.23E-15,-1.24E-15
24,72,0.734413511,-2.462028752,47.14278259,0.083556156,-0.039774821,6.399132144,-9.17E-16,1.23E-15,-1.23E-15
24,73,0.742769127,-2.466006234,47.78269581,0.083556156,-0.039774821,6.399132144,-9.06E-16,1.24E-15,-1.23E-15
24,74,0.751124742,-2.469983716,48.42260902,0.083556156,-0.039774821,6.399132144,-9.28E-16,1.28E-15,-1.39E-15
24,75,0.759480358,-2.473961198,49.06252224,0.083556156,-0.039774821,6.399132144,-1.03E-15,1.06E-15,-1.11E-15
24,76,0.767835974,-2.47793868,49.70243545,0.083556156,-0.039774821,6.399132144,-1.03E-15,1.05E-15,-1.10E-15
24,77,0.776191589,-2.481916162,50.34234867,0.083556156,-0.039774821,6.399132144,-1.02E-15,1.04E-15,-1.09E-15
24,78,0.784547205,-2.485893644,50.98226188,0.083556156,-0.039774821,6.399132144,-1.02E-15,1.04E-15,-1.07E-15
24,79,0.79290282,-2.489871126,51.6221751,0.083556156,-0.039774821,6.399132144,-1.01E-15,1.03E-15,-1.06E-15
24,80,0.801258436,-2.493848608,52.26208831,0.083556156,-0.039774821,6.399132144,-1.05E-15,1.05E-15,-1.07E-15
24,81,0.809614051,-2.49782609,52.90200152,0.083556156,-0.039774821,6.399132144,-9.98E-16,9.25E-16,-9.90E-16
24,82,0.817969667,-2.501803572,53.54191474,0.083556156,-0.039774821,6.399132144,-9.79E-16,8.89E-16,-1.01E-15
24,83,0.826325282,-2.505781055,54.18182795,0.083556156,-0.039774821,6.399132144,-9.76E-16,8.79E-16,-9.69E-16
24,84,0.834680898,-2.509758537,54.82174117,0.083556156,-0.039774821,6.399132144,-8.77E-16,1.45E-15,-6.08E-16
24,85,0.843036514,-2.513736019,55.46165438,0.083556156,-0.039774821,6.399132144,-8.76E-16,1.45E-15,-6.27E-16
24,86,0.851392129,-2.517713501,56.1015676,0.083556156,-0.039774821,6.399132144,-8.72E-16,1.45E-15,-6.16E-16
24,87,0.859747745,-2.521690983,56.74148081,0.083556156,-0.039774821,6.399132144,-8.68E-16,1.45E-15,-5.86E-16
24,88,0.86810336,-2.525668465,57.38139402,0.083556156,-0.039774821,6.399132144,-8.65E-16,1.45E-15,-5.75E-16
24,89,0.876458976,-2.529645947,58.02130724,0.083556156,-0.039774821,6.399132144,-8.64E-16,1.46E-15,-5.47E-16
24,90,0.884814591,-2.533623429,58.66122045,0.083556156,-0.039774821,6.399132144,-8.73E-16,1.49E-15,-5.70E-16
24,91,0.893170207,-2.537600911,59.30113367,0.083556156,-0.039774821,6.399132144,-8.70E-16,1.49E-15,-5.70E-16
24,92,0.901525822,-2.541578393,59.94104688,0.083556156,-0.039774821,6.399132144,-8.67E-16,1.49E-15,-5.60E-16
24,93,0.909881438,-2.545555875,60.5809601,0.083556156,-0.039774821,6.399132144,-8.21E-17,8.38E-16,2.39E-16
24,94,0.918237054,-2.549533358,61.22087331,0.083556156,-0.039774821,6.399132144,-8.13E-17,8.42E-16,2.39E-16
24,95,0.926592669,-2.55351084,61.86078652,0.083556156,-0.039774821,6.399132144,-1.61E-16,2.71E-16,-2.13E-16
24,96,0.934948285,-2.557488322,62.50069974,0.083556156,-0.039774821,6.399132144,-1.46E-16,2.34E-16,-1.70E-16
24,97,0.9433039,-2.561465804,63.14061295,0.083556156,-0.039774821,6.399132144,-1.44E-16,2.30E-16,-1.66E-16
24,98,0.951659516,-2.565443286,63.78052617,0.083556156,-0.039774821,6.399132144,-1.41E-16,2.25E-16,-1.65E-16
24,99,0.960015131,-2.569420768,64.42043938,0.083556156,-0.039774821,6.399132144,-1.39E-16,2.21E-16,-1.63E-16
24,100,0.968370747,-2.57339825,65.0603526,0.083556156,-0.039774821,6.399132144,-1.37E-16,2.17E-16,-1.61E-16
24,101,0.976726363,-2.577375732,65.70026581,0.083556156,-0.039774821,6.399132144,-1.48E-16,2.69E-16,-2.34E-16
25,1,1.924743054,2.081919658,-3.325153125,0.160850028,0.158191138,-9.545407134,0,0,0
25,2,1.940828057,2.097738771,-4.279693839,0.160850028,0.158191138,-9.545407134,-4.95E-15,-1.50E-14,2.79E-15
25,3,1.956913059,2.113557885,-5.234234552,0.160850028,0.158191138,-9.545407134,-7.44E-15,-9.55E-15,2.70E-14
25,4,1.972998062,2.129376999,-6.188775266,0.160850028,0.158191138,-9.545407134,-3.70E-15,-6.47E-15,4.96E-15
25,5,1.989083065,2.145196113,-7.143315979,0.160850028,0.158191138,-9.545407134,-1.94E-15,-8.06E-15,3.58E-15
25,6,2.005168068,2.161015226,-8.097856692,0.160850028,0.158191138,-9.545407134,-5.57E-16,-1.06E-14,2.60E-15
25,7,2.021253071,2.17683434,-9.052397406,0.160850028,0.158191138,-9.545407134,-5.16E-16,-1.09E-14,4.41E-15
25,8,2.037338073,2.192653454,-10.00693812,0.160850028,0.158191138,-9.545407134,-1.39E-15,-8.05E-15,5.77E-15
25,9,2.053423076,2.208472568,-10.96147883,0.160850028,0.158191138,-9.545407134,-2.28E-15,-5.15E-15,5.61E-15
25,10,2.069508079,2.224291682,-11.91601955,0.160850028,0.158191138,-9.545407134,-2.86E-15,-3.42E-15,4.93E-15
25,11,2.085593082,2.240110795,-12.87056026,0.160850028,0.158191138,-9.545407134,-3.40E-15,-2.65E-15,4.39E-15
25,12,2.101678085,2.255929909,-13.82510097,0.160850028,0.158191138,-9.545407134,-3.76E-15,-2.21E-15,3.92E-15
25,13,2.117763087,2.271749023,-14.77964169,0.160850028,0.158191138,-9.545407134,-4.14E-15,-2.01E-15,3.65E-15
25,14,2.13384809,2.287568137,-15.7341824,0.160850028,0.158191138,-9.545407134,-4.35E-15,-1.87E-15,3.04E-15
25,15,2.149933093,2.30338725,-16.68872311,0.160850028,0.158191138,-9.545407134,-4.44E-15,-1.84E-15,2.95E-15
25,16,2.166018096,2.319206364,-17.64326383,0.160850028,0.158191138,-9.545407134,-4.50E-15,-1.73E-15,1.91E-15
25,17,2.182103098,2.335025478,-18.59780454,0.160850028,0.158191138,-9.545407134,-4.41E-15,-1.66E-15,1.36E-15
25,18,2.198188101,2.350844592,-19.55234525,0.160850028,0.158191138,-9.545407134,-4.22E-15,-1.60E-15,8.91E-16
25,19,2.214273104,2.366663705,-20.50688597,0.160850028,0.158191138,-9.545407134,-3.96E-15,-1.52E-15,5.23E-16
25,20,2.230358107,2.382482819,-21.46142668,0.160850028,0.158191138,-9.545407134,-3.66E-15,-1.44E-15,1.97E-16
25,21,2.24644311,2.398301933,-22.41596739,0.160850028,0.158191138,-9.545407134,-3.34E-15,-1.36E-15,-7.25E-17
25,22,2.262528112,2.414121047,-23.37050811,0.160850028,0.158191138,-9.545407134,-3.03E-15,-1.28E-15,-2.25E-16
25,23,2.278613115,2.429940161,-24.32504882,0.160850028,0.158191138,-9.545407134,-2.74E-15,-1.20E-15,-3.23E-16
25,24,2.294698118,2.445759274,-25.27958953,0.160850028,0.158191138,-9.545407134,-2.48E-15,-1.12E-15,-3.83E-16
25,25,2.310783121,2.461578388,-26.23413025,0.160850028,0.158191138,-9.545407134,-2.12E-15,-1.02E-15,-4.62E-16
25,26,2.326868124,2.477397502,-27.18867096,0.160850028,0.158191138,-9.545407134,-1.91E-15,-9.51E-16,-4.38E-16
25,27,2.342953126,2.493216616,-28.14321167,0.160850028,0.158191138,-9.545407134,-1.73E-15,-8.93E-16,-4.25E-16
25,28,2.359038129,2.509035729,-29.09775239,0.160850028,0.158191138,-9.545407134,-1.57E-15,-8.39E-16,-4.11E-16
25,29,2.375123132,2.524854843,-30.0522931,0.160850028,0.158191138,-9.545407134,-1.44E-15,-7.90E-16,-3.78E-16
25,30,2.391208135,2.540673957,-31.00683381,0.160850028,0.158191138,-9.545407134,-1.32E-15,-7.45E-16,-3.50E-16
25,31,2.407293138,2.556493071,-31.96137453,0.160850028,0.158191138,-9.545407134,-1.27E-15,-7.64E-16,8.94E-18
25,32,2.42337814,2.572312184,-32.91591524,0.160850028,0.158191138,-9.545407134,-1.18E-15,-7.31E-16,4.68E-17
25,33,2.439463143,2.588131298,-33.87045596,0.160850028,0.158191138,-9.545407134,-1.05E-15,-6.34E-16,-2.53E-16
25,34,2.455548146,2.603950412,-34.82499667,0.160850028,0.158191138,-9.545407134,-9.81E-16,-6.03E-16,-2.44E-16
25,35,2.471633149,2.619769526,-35.77953738,0.160850028,0.158191138,-9.545407134,-9.22E-16,-5.76E-16,-2.15E-16
25,36,2.487718152,2.635588639,-36.7340781,0.160850028,0.158191138,-9.545407134,-8.73E-16,-5.57E-16,-1.31E-16
25,37,2.503803154,2.651407753,-37.68861881,0.160850028,0.158191138,-9.545407134,-8.27E-16,-5.32E-16,-1.09E-16
25,38,2.519888157,2.667226867,-38.64315952,0.160850028,0.158191138,-9.545407134,-8.94E-16,-5.49E-16,-7.39E-17
25,39,2.53597316,2.683045981,-39.59770024,0.160850028,0.158191138,-9.545407134,-8.58E-16,-5.28E-16,-6.36E-17
25,40,2.552058163,2.698865095,-40.55224095,0.160850028,0.158191138,-9.545407134,-8.25E-16,-5.10E-16,-5.41E-17
25,41,2.568143166,2.714684208,-41.50678166,0.160850028,0.158191138,-9.545407134,-7.95E-16,-4.92E-16,-4.66E-17
25,42,2.584228168,2.730503322,-42.46132238,0.160850028,0.158191138,-9.545407134,-7.66E-16,-4.72E-16,-7.90E-17
25,43,2.600313171,2.746322436,-43.41586309,0.160850028,0.158191138,-9.545407134,-7.41E-16,-4.57E-16,-7.57E-17
25,44,2.616398174,2.76214155,-44.3704038,0.160850028,0.158191138,-9.545407134,-7.18E-16,-4.42E-16,-6.48E-17
25,45,2.632483177,2.777960663,-45.32494452,0.160850028,0.158191138,-9.545407134,-6.97E-16,-4.29E-16,-5.92E-17
25,46,2.64856818,2.793779777,-46.27948523,0.160850028,0.158191138,-9.545407134,-6.80E-16,-4.18E-16,-2.31E-17
25,47,2.664653182,2.809598891,-47.23402594,0.160850028,0.158191138,-9.545407134,-6.61E-16,-4.06E-16,-2.13E-17
25,48,2.680738185,2.825418005,-48.18856666,0.160850028,0.158191138,-9.545407134,-5.34E-16,-3.46E-16,1.33E-17
25,49,2.696823188,2.841237118,-49.14310737,0.160850028,0.158191138,-9.545407134,-5.36E-16,-3.52E-16,3.07E-17
25,50,2.712908191,2.857056232,-50.09764808,0.160850028,0.158191138,-9.545407134,-5.21E-16,-3.41E-16,3.20E-17
25,51,2.728993194,2.872875346,-51.0521888,0.160850028,0.158191138,-9.545407134,-5.05E-16,-3.26E-16,-1.03E-17
25,52,2.745078196,2.88869446,-52.00672951,0.160850028,0.158191138,-9.545407134,-4.60E-16,-2.82E-16,-3.87E-17
25,53,2.761163199,2.904513574,-52.96127022,0.160850028,0.158191138,-9.545407134,-4.49E-16,-2.74E-16,-3.64E-17
25,54,2.777248202,2.920332687,-53.91581094,0.160850028,0.158191138,-9.545407134,-4.38E-16,-2.66E-16,-3.69E-17
25,55,2.793333205,2.936151801,-54.87035165,0.160850028,0.158191138,-9.545407134,-4.28E-16,-2.58E-16,-3.55E-17
25,56,2.809418207,2.951970915,-55.82489236,0.160850028,0.158191138,-9.545407134,-4.18E-16,-2.50E-16,-3.32E-17
25,57,2.82550321,2.967790029,-56.77943308,0.160850028,0.158191138,-9.545407134,-5.86E-16,-3.28E-16,-1.14E-16
25,58,2.841588213,2.983609142,-57.73397379,0.160850028,0.158191138,-9.545407134,-5.73E-16,-3.20E-16,-1.13E-16
25,59,2.857673216,2.999428256,-58.6885145,0.160850028,0.158191138,-9.545407134,-5.80E-16,-4.10E-16,-1.44E-16
25,60,2.873758219,3.01524737,-59.64305522,0.160850028,0.158191138,-9.545407134,-5.46E-16,-3.04E-16,-1.17E-16
25,61,2.889843221,3.031066484,-60.59759593,0.160850028,0.158191138,-9.545407134,-5.33E-16,-2.97E-16,-1.17E-16
25,62,2.905928224,3.046885597,-61.55213664,0.160850028,0.158191138,-9.545407134,-4.48E-16,-2.54E-16,-8.73E-17
25,63,2.922013227,3.062704711,-62.50667736,0.160850028,0.158191138,-9.545407134,-4.37E-16,-2.47E-16,-8.63E-17
25,64,2.93809823,3.078523825,-63.46121807,0.160850028,0.158191138,-9.545407134,-4.28E-16,-2.42E-16,-7.55E-17
25,65,2.954183233,3.094342939,-64.41575879,0.160850028,0.158191138,-9.545407134,-4.18E-16,-2.35E-16,-7.61E-17
25,66,2.970268235,3.110162052,-65.3702995,0.160850028,0.158191138,-9.545407134,-4.08E-16,-2.29E-16,-7.62E-17
25,67,2.986353238,3.125981166,-66.32484021,0.160850028,0.158191138,-9.545407134,-3.98E-16,-2.23E-16,-7.65E-17
25,68,3.002438241,3.14180028,-67.27938093,0.160850028,0.158191138,-9.545407134,-3.88E-16,-2.17E-16,-7.64E-17
25,69,3.018523244,3.157619394,-68.23392164,0.160850028,0.158191138,-9.545407134,-3.79E-16,-2.12E-16,-7.51E-17
25,70,3.034608247,3.173438508,-69.18846235,0.160850028,0.158191138,-9.545407134,-3.70E-16,-2.06E-16,-7.67E-17
25,71,3.050693249,3.189257621,-70.14300307,0.160850028,0.158191138,-9.545407134,-3.61E-16,-2.01E-16,-7.54E-17
25,72,3.066778252,3.205076735,-71.09754378,0.160850028,0.158191138,-9.545407134,-3.53E-16,-1.96E-16,-7.52E-17
25,73,3.082863255,3.220895849,-72.05208449,0.160850028,0.158191138,-9.545407134,-3.44E-16,-1.91E-16,-7.48E-17
25,74,3.098948258,3.236714963,-73.00662521,0.160850028,0.158191138,-9.545407134,-3.59E-16,-2.09E-16,-5.02E-17
25,75,3.115033261,3.252534076,-73.96116592,0.160850028,0.158191138,-9.545407134,-3.50E-16,-2.04E-16,-5.10E-17
25,76,3.131118263,3.26835319,-74.91570663,0.160850028,0.158191138,-9.545407134,-3.19E-16,-1.77E-16,-7.54E-17
25,77,3.147203266,3.284172304,-75.87024735,0.160850028,0.158191138,-9.545407134,-3.11E-16,-1.73E-16,-7.46E-17
25,78,3.163288269,3.299991418,-76.82478806,0.160850028,0.158191138,-9.545407134,-3.03E-16,-1.69E-16,-7.36E-17
25,79,3.179373272,3.315810531,-77.77932877,0.160850028,0.158191138,-9.545407134,-2.93E-16,-1.51E-16,-9.63E-17
25,80,3.195458275,3.331629645,-78.73386949,0.160850028,0.158191138,-9.545407134,-2.86E-16,-1.48E-16,-9.48E-17
25,81,3.211543277,3.347448759,-79.6884102,0.160850028,0.158191138,-9.545407134,-3.09E-16,-1.49E-16,-4.40E-18
25,82,3.22762828,3.363267873,-80.64295091,0.160850028,0.158191138,-9.545407134,-2.71E-16,-1.40E-16,-9.62E-17
25,83,3.243713283,3.379086987,-81.59749163,0.160850028,0.158191138,-9.545407134,-2.65E-16,-1.37E-16,-9.11E-17
25,84,3.259798286,3.3949061,-82.55203234,0.160850028,0.158191138,-9.545407134,-2.58E-16,-1.33E-16,-9.31E-17
25,85,3.275883289,3.410725214,-83.50657305,0.160850028,0.158191138,-9.545407134,-2.52E-16,-1.30E-16,-9.30E-17
25,86,3.291968291,3.426544328,-84.46111377,0.160850028,0.158191138,-9.545407134,-2.46E-16,-1.27E-16,-9.12E-17
25,87,3.308053294,3.442363442,-85.41565448,0.160850028,0.158191138,-9.545407134,-2.40E-16,-1.24E-16,-8.97E-17
25,88,3.324138297,3.458182555,-86.37019519,0.160850028,0.158191138,-9.545407134,-2.34E-16,-1.21E-16,-8.67E-17
25,89,3.3402233,3.474001669,-87.32473591,0.160850028,0.158191138,-9.545407134,-2.29E-16,-1.19E-16,-8.48E-17
25,90,3.356308303,3.489820783,-88.27927662,0.160850028,0.158191138,-9.545407134,-2.23E-16,-1.16E-16,-8.30E-17
25,91,3.372393305,3.505639897,-89.23381733,0.160850028,0.158191138,-9.545407134,-2.18E-16,-1.13E-16,-8.12E-17
25,92,3.388478308,3.52145901,-90.18835805,0.160850028,0.158191138,-9.545407134,-2.13E-16,-1.11E-16,-7.94E-17
25,93,3.404563311,3.537278124,-91.14289876,0.160850028,0.158191138,-9.545407134,-2.08E-16,-1.08E-16,-7.68E-17
25,94,3.420648314,3.553097238,-92.09743947,0.160850028,0.158191138,-9.545407134,-2.03E-16,-1.06E-16,-7.50E-17
25,95,3.436733316,3.568916352,-93.05198019,0.160850028,0.158191138,-9.545407134,-1.99E-16,-1.04E-16,-7.31E-17
25,96,3.452818319,3.584735465,-94.0065209,0.160850028,0.158191138,-9.545407134,-1.94E-16,-1.01E-16,-7.14E-17
25,97,3.468903322,3.600554579,-94.96106161,0.160850028,0.158191138,-9.545407134,-1.75E-16,-9.99E-17,-1.18E-17
25,98,3.484988325,3.616373693,-95.91560233,0.160850028,0.158191138,-9.545407134,-1.69E-16,-9.13E-17,-3.10E-17
25,99,3.501073328,3.632192807,-96.87014304,0.160850028,0.158191138,-9.545407134,-1.73E-16,-9.60E-17,-1.65E-17
25,100,3.51715833,3.648011921,-97.82468376,0.160850028,0.158191138,-9.545407134,-1.69E-16,-9.39E-17,-1.58E-17
25,101,3.533243333,3.663831034,-98.77922447,0.160850028,0.158191138,-9.545407134,-1.65E-16,-9.17E-17,-1.74E-17
26,1,-1.883240826,-0.872915629,1.890907982,0.290494376,-0.179348437,16.69468527,0,0,0
26,2,-1.854191388,-0.890850473,3.560376509,0.290494376,-0.179348437,16.69468527,2.72E-14,2.57E-14,2.45E-14
26,3,-1.825141951,-0.908785316,5.229845036,0.290494376,-0.179348437,16.69468527,9.47E-15,3.58E-16,-2.49E-15
26,4,-1.796092513,-0.92672016,6.899313563,0.290494376,-0.179348437,16.69468527,-1.31E-14,-1.95E-14,4.11E-15
26,5,-1.767043076,-0.944655004,8.568782089,0.290494376,-0.179348437,16.69468527,-2.04E-14,-2.36E-14,-1.32E-15
26,6,-1.737993638,-0.962589847,10.23825062,0.290494376,-0.179348437,16.69468527,-2.19E-14,-2.32E-14,-8.44E-15
26,7,-1.7089442,-0.980524691,11.90771914,0.290494376,-0.179348437,16.69468527,-4.18E-15,-5.31E-15,-7.87E-15
26,8,-1.679894763,-0.998459535,13.57718767,0.290494376,-0.179348437,16.69468527,-1.38E-14,-1.37E-14,-1.61E-14
26,9,-1.650845325,-1.016394378,15.2466562,0.290494376,-0.179348437,16.69468527,-1.19E-15,-1.98E-15,-7.53E-15
26,10,-1.621795888,-1.034329222,16.91612472,0.290494376,-0.179348437,16.69468527,1.12E-16,-5.35E-16,-6.60E-15
26,11,-1.59274645,-1.052264066,18.58559325,0.290494376,-0.179348437,16.69468527,-4.62E-16,-1.68E-15,-5.49E-15
26,12,-1.563697012,-1.070198909,20.25506178,0.290494376,-0.179348437,16.69468527,-7.25E-17,-1.47E-15,-4.57E-15
26,13,-1.534647575,-1.088133753,21.9245303,0.290494376,-0.179348437,16.69468527,2.40E-16,-1.32E-15,-3.87E-15
26,14,-1.505598137,-1.106068597,23.59399883,0.290494376,-0.179348437,16.69468527,4.60E-16,-1.23E-15,-3.26E-15
26,15,-1.476548699,-1.12400344,25.26346736,0.290494376,-0.179348437,16.69468527,6.01E-16,-1.15E-15,-2.71E-15
26,16,-1.447499262,-1.141938284,26.93293588,0.290494376,-0.179348437,16.69468527,6.85E-16,-1.05E-15,-2.24E-15
26,17,-1.418449824,-1.159873128,28.60240441,0.290494376,-0.179348437,16.69468527,7.27E-16,-9.19E-16,-1.83E-15
26,18,-1.389400387,-1.177807971,30.27187294,0.290494376,-0.179348437,16.69468527,7.45E-16,-7.70E-16,-1.52E-15
26,19,-1.360350949,-1.195742815,31.94134146,0.290494376,-0.179348437,16.69468527,7.50E-16,-6.17E-16,-1.28E-15
26,20,-1.331301511,-1.213677659,33.61080999,0.290494376,-0.179348437,16.69468527,1.75E-15,6.48E-16,-1.17E-15
26,21,-1.302252074,-1.231612502,35.28027852,0.290494376,-0.179348437,16.69468527,1.80E-15,8.11E-16,-1.08E-15
26,22,-1.273202636,-1.249547346,36.94974704,0.290494376,-0.179348437,16.69468527,1.72E-15,8.60E-16,-9.09E-16
26,23,-1.244153198,-1.26748219,38.61921557,0.290494376,-0.179348437,16.69468527,1.68E-15,9.48E-16,-5.59E-16
26,24,-1.215103761,-1.285417033,40.2886841,0.290494376,-0.179348437,16.69468527,1.58E-15,9.20E-16,-4.44E-16
26,25,-1.186054323,-1.303351877,41.95815262,0.290494376,-0.179348437,16.69468527,1.36E-15,7.34E-16,-4.72E-16
26,26,-1.157004886,-1.321286721,43.62762115,0.290494376,-0.179348437,16.69468527,1.27E-15,6.75E-16,-4.03E-16
26,27,-1.127955448,-1.339221564,45.29708968,0.290494376,-0.179348437,16.69468527,1.18E-15,6.14E-16,-3.55E-16
26,28,-1.09890601,-1.357156408,46.9665582,0.290494376,-0.179348437,16.69468527,1.11E-15,5.54E-16,-3.21E-16
26,29,-1.069856573,-1.375091252,48.63602673,0.290494376,-0.179348437,16.69468527,9.37E-16,3.37E-16,-9.52E-17
26,30,-1.040807135,-1.393026095,50.30549526,0.290494376,-0.179348437,16.69468527,8.90E-16,3.08E-16,-8.89E-17
26,31,-1.011757698,-1.410960939,51.97496379,0.290494376,-0.179348437,16.69468527,8.50E-16,2.80E-16,-6.83E-17
26,32,-0.98270826,-1.428895783,53.64443231,0.290494376,-0.179348437,16.69468527,8.14E-16,2.59E-16,-6.73E-17
26,33,-0.953658822,-1.446830626,55.31390084,0.290494376,-0.179348437,16.69468527,6.96E-16,6.29E-17,-4.07E-16
26,34,-0.924609385,-1.46476547,56.98336937,0.290494376,-0.179348437,16.69468527,7.14E-16,4.52E-17,1.10E-16
26,35,-0.895559947,-1.482700314,58.65283789,0.290494376,-0.179348437,16.69468527,6.95E-16,6.46E-17,1.01E-16
26,36,-0.866510509,-1.500635157,60.32230642,0.290494376,-0.179348437,16.69468527,6.76E-16,8.29E-17,9.03E-17
26,37,-0.837461072,-1.518570001,61.99177495,0.290494376,-0.179348437,16.69468527,6.55E-16,1.00E-16,8.61E-17
26,38,-0.808411634,-1.536504845,63.66124347,0.290494376,-0.179348437,16.69468527,6.34E-16,1.17E-16,7.32E-17
26,39,-0.779362197,-1.554439688,65.330712,0.290494376,-0.179348437,16.69468527,6.13E-16,1.35E-16,5.30E-17
26,40,-0.750312759,-1.572374532,67.00018053,0.290494376,-0.179348437,16.69468527,5.76E-16,1.62E-16,-4.06E-16
26,41,-0.721263321,-1.590309376,68.66964905,0.290494376,-0.179348437,16.69468527,5.47E-16,1.64E-16,-3.58E-16
26,42,-0.692213884,-1.608244219,70.33911758,0.290494376,-0.179348437,16.69468527,5.26E-16,1.77E-16,-3.40E-16
26,43,-0.663164446,-1.626179063,72.00858611,0.290494376,-0.179348437,16.69468527,5.06E-16,1.90E-16,-3.25E-16
26,44,-0.634115008,-1.644113907,73.67805463,0.290494376,-0.179348437,16.69468527,4.86E-16,2.03E-16,-3.12E-16
26,45,-0.605065571,-1.66204875,75.34752316,0.290494376,-0.179348437,16.69468527,4.65E-16,2.17E-16,-3.09E-16
26,46,-0.576016133,-1.679983594,77.01699169,0.290494376,-0.179348437,16.69468527,4.45E-16,2.30E-16,-3.00E-16
26,47,-0.546966696,-1.697918438,78.68646021,0.290494376,-0.179348437,16.69468527,4.26E-16,2.42E-16,-2.93E-16
26,48,-0.517917258,-1.715853281,80.35592874,0.290494376,-0.179348437,16.69468527,4.06E-16,2.54E-16,-2.87E-16
26,49,-0.48886782,-1.733788125,82.02539727,0.290494376,-0.179348437,16.69468527,3.88E-16,2.66E-16,-2.83E-16
26,50,-0.459818383,-1.751722969,83.69486579,0.290494376,-0.179348437,16.69468527,3.70E-16,2.77E-16,-2.81E-16
26,51,-0.430768945,-1.769657812,85.36433432,0.290494376,-0.179348437,16.69468527,3.57E-16,2.95E-16,-3.00E-16
26,52,-0.401719508,-1.787592656,87.03380285,0.290494376,-0.179348437,16.69468527,3.39E-16,3.05E-16,-2.98E-16
26,53,-0.37267007,-1.8055275,88.70327137,0.290494376,-0.179348437,16.69468527,3.22E-16,3.14E-16,-2.96E-16
26,54,-0.343620632,-1.823462343,90.3727399,0.290494376,-0.179348437,16.69468527,3.09E-16,3.24E-16,-3.07E-16
26,55,-0.314571195,-1.841397187,92.04220843,0.290494376,-0.179348437,16.69468527,2.90E-16,3.32E-16,-2.51E-16
26,56,-0.285521757,-1.859332031,93.71167695,0.290494376,-0.179348437,16.69468527,2.74E-16,3.39E-16,-2.52E-16
26,57,-0.256472319,-1.877266874,95.38114548,0.290494376,-0.179348437,16.69468527,2.59E-16,3.46E-16,-2.54E-16
26,58,-0.227422882,-1.895201718,97.05061401,0.290494376,-0.179348437,16.69468527,2.43E-16,3.51E-16,-2.45E-16
26,59,-0.198373444,-1.913136562,98.72008253,0.290494376,-0.179348437,16.69468527,2.29E-16,3.57E-16,-2.50E-16
26,60,-0.169324007,-1.931071405,100.3895511,0.290494376,-0.179348437,16.69468527,1.41E-16,7.47E-16,1.23E-16
26,61,-0.140274569,-1.949006249,102.0590196,0.290494376,-0.179348437,16.69468527,1.26E-16,7.29E-16,1.21E-16
26,62,-0.111225131,-1.966941093,103.7284881,0.290494376,-0.179348437,16.69468527,1.11E-16,7.16E-16,1.08E-16
26,63,-0.082175694,-1.984875936,105.3979566,0.290494376,-0.179348437,16.69468527,9.64E-17,7.03E-16,9.52E-17
26,64,-0.053126256,-2.00281078,107.0674252,0.290494376,-0.179348437,16.69468527,8.27E-17,6.90E-16,8.57E-17
26,65,-0.024076818,-2.020745624,108.7368937,0.290494376,-0.179348437,16.69468527,6.99E-17,6.78E-16,7.43E-17
26,66,0.004972619,-2.038680467,110.4063622,0.290494376,-0.179348437,16.69468527,5.79E-17,6.67E-16,6.35E-17
26,67,0.034022057,-2.056615311,112.0758307,0.290494376,-0.179348437,16.69468527,4.66E-17,6.56E-16,5.29E-17
26,68,0.063071494,-2.074550155,113.7452993,0.290494376,-0.179348437,16.69468527,2.82E-17,6.53E-16,-2.35E-17
26,69,0.092120932,-2.092484998,115.4147678,0.290494376,-0.179348437,16.69468527,1.87E-17,6.42E-16,-3.05E-17
26,70,0.12117037,-2.110419842,117.0842363,0.290494376,-0.179348437,16.69468527,1.00E-17,6.30E-16,-7.02E-18
26,71,0.150219807,-2.128354686,118.7537049,0.290494376,-0.179348437,16.69468527,1.27E-18,6.20E-16,-1.36E-17
26,72,0.179269245,-2.146289529,120.4231734,0.290494376,-0.179348437,16.69468527,-5.97E-17,2.64E-16,3.89E-16
26,73,0.208318683,-2.164224373,122.0926419,0.290494376,-0.179348437,16.69468527,-6.16E-17,2.54E-16,3.78E-16
26,74,0.23736812,-2.182159217,123.7621104,0.290494376,-0.179348437,16.69468527,-6.27E-17,2.44E-16,3.57E-16
26,75,0.266417558,-2.20009406,125.431579,0.290494376,-0.179348437,16.69468527,-6.27E-17,2.36E-16,3.65E-16
26,76,0.295466995,-2.218028904,127.1010475,0.290494376,-0.179348437,16.69468527,-6.40E-17,2.28E-16,3.54E-16
26,77,0.324516433,-2.235963748,128.770516,0.290494376,-0.179348437,16.69468527,-6.50E-17,2.19E-16,3.44E-16
26,78,0.353565871,-2.253898591,130.4399845,0.290494376,-0.179348437,16.69468527,-6.58E-17,2.11E-16,3.35E-16
26,79,0.382615308,-2.271833435,132.1094531,0.290494376,-0.179348437,16.69468527,-6.64E-17,2.03E-16,3.25E-16
26,80,0.411664746,-2.289768279,133.7789216,0.290494376,-0.179348437,16.69468527,-6.69E-17,1.96E-16,3.16E-16
